poiId,frontImg,title,avgScore,allCommentNum,address,avgPrice
175506222,https://img.meituan.net/600.600/msmerchant/b3f7dd8071c17de26e7e092ac07757ce53945.jpg,细弟潮菜,3.8,884,南山区桃园路286号（桃李路与桃园路交叉口东北角）,98
592438,http://p0.meituan.net/600.600/deal/2184f0e726ec80427fc5966b527149f068163.jpg,中南海滨大酒店餐厅,3.8,473,南山区南新路3125号中南海滨大酒店3楼（近南头天桥）,60
179454575,https://img.meituan.net/600.600/msmerchant/16e871d0c43af5cf376dd0243f55994a22069.jpg,禄月蝦小龙虾海鲜烤肉,3.8,87,南山区南新路3125号中南海滨大酒店2楼,79
40586984,https://img.meituan.net/600.600/msmerchant/6ddb8ef43aab2450075f3de16f3937d3266020.jpg,西域风烧烤（南山大道店）,3.8,235,南山区南头街道义学街五坊19号一楼商铺,50
157198359,https://img.meituan.net/600.600/msmerchant/3ebdcda6e893fb1b64f59b98179f09e0126212.png,牛漫漫烧烤食间,4,78,南山区常兴路45号（近学府路与常兴路交口，11线南山地铁站H出口，常兴花园底商、漓江又一轩旁）,72
159623644,http://p0.meituan.net/600.600/bbia/d15e639e7af5e348a271a5cc38e3046d234223.jpg,邢氏老太太烧烤（南山店）,3.9,1095,南山区南头街289号丽乐美居底商,76
191310854,http://p1.meituan.net/600.600/bbia/994964f9f203f703113d0fab3f888b19106687.jpg,印象毡房（南山泰源店）,3.8,26,南山区南头街道南头城社区南头仿古商业城401A,113
1167104,http://p0.meituan.net/600.600/bbia/bd0c150b5d857d377fbd8b7be298a5aa93261.png,百果园（缤纷年华店）,3.8,33,南山区艺园路缤纷年华花园A29铺,30
40020348,https://img.meituan.net/600.600/msmerchant/8a8df026864577e749859db4f757a93b76417.jpg,面包新语（欢乐颂购物中心店）,3.8,13,南山区南新路3030号1层1023铺,27
156742371,https://img.meituan.net/600.600/msmerchant/7bd7e2e677c0beb121901d28c97d018d394621.jpg,36CAKE生日蛋糕（南山店）,3.8,14,南山区南头街道红花园社区关口正街169号1956数字文化创意园11栋201,60
163560228,https://img.meituan.net/600.600/msmerchant/bf88f4b44d5a349ac59d223ec2da13db118972.jpg,第1时间蛋糕（深圳店）,3.8,13,南山区南头街道前海路大新新村60号-1,133
1562326980,http://p0.meituan.net/600.600/bbia/9f6d1e88f38892e123b6fbe3b8977f8f144521.png,阿甘锅盔（前海天虹店）,3.8,1,南山区前海路振业国际大厦负一层天虹超市入口,15
1540005,http://p0.meituan.net/600.600/bbia/7fdda60c0996f080ce5a7538a0c64de7117543.png,南里奥巴西烤肉（前海店）,3.7,6738,南山区前海路振业星海商业广场4楼（星海名城旁）,79
1547876,http://p0.meituan.net/600.600/deal/__45894917__9366635.jpg,方鼎食府,3.7,3870,南山区南山大道3908号方鼎精品商务酒店二楼（中山公园东门斜对面）,57
42508565,https://img.meituan.net/600.600/msmerchant/bf387fb636d9352f580d602155967ddb195096.jpg,黄记煌三汁焖锅（欢乐颂购物中心店）,3.7,4056,南山区南新路3020号欢乐颂购物中心3层,81
4339323,http://p0.meituan.net/600.600/mogu/c5864656d4b02a8f51c1827053b997a049043.jpg,厚花园重庆火锅（南山店）,3.9,3505,南山区桃园路南贸市场2栋A座2楼（万花筒概念购物街对面）,88
1525985,http://p1.meituan.net/600.600/deal/201209/21/3_0921135851.JPG,新桃园酒店自助餐餐厅,3.7,1571,南山区桃园路10号,102
4180896,https://img.meituan.net/600.600/msmerchant/a8554f3aeda3ac0aa6cff036d87b9f0a27646.jpg,小团圆香辣鸡煲（南山店）,3.9,1401,南山区南头街丽乐美居B栋292号,60
26438,http://p1.meituan.net/600.600/bbia/df490bf55bd3c92f59793cf72a13a717208136.jpg,可颂坊（天虹商场常兴店）,3.7,479,南山区桃园路与常兴路交汇处天虹商场2层（常兴路口）,27
592423,https://img.meituan.net/600.600/msmerchant/9829c66b256a8b897467bc58f038aa5f31816.jpg,潮沅牛肉店（南头老店）,3.7,432,南山区南山大道3120号。——停车导航“中山苑小区” | 中山公园东门向南步行300米 | 南头古城（九街东门）向北步行100米（南头城幼儿园对面）,62
169151257,https://img.meituan.net/600.600/msmerchant/0d0d71a5978ae47773e0f548e3490c18352507.jpg,千萘屋•居酒屋（桃园店）,3.7,130,南山区桃园路南贸中心2b栋103（民生银行旁南贸街直入第一个路口右拐、原厚花园后面）,117
177447542,https://img.meituan.net/600.600/msmerchant/183f8eb3ee1448e96d28867a70852e653139855.jpg,蜀大侠火锅（南头店）,3.7,89,南山区南山大道3102 号,92
79489278,http://p0.meituan.net/600.600/dealwatera/83c0509daf62f8d817c61e9b3a7b6bb456168.jpg,心悦雅姥家大锅台,3.7,732,南山区南头街道玉泉路89号2栋,59
164563383,http://p1.meituan.net/600.600/mogu/3322a47da8ccc21061b6d455d0750b46333371.png,顺德佬酒楼（南头店）,3.7,59,南山区南头街道南山豪庭C1C2栋裙楼119号铺1-2层,79
162170742,http://p1.meituan.net/600.600/mogu/2cee55f006f89eab6eccd3de8c86337825792.jpg,爱上饭·精致湖南菜（大新店）,3.7,68,南山区前海路大新地铁站A出口2楼,63
159603801,https://img.meituan.net/600.600/msmerchant/e89d9ee7401e19f4740e89333c0b01e4673907.jpg,念糖归糖水店,3.6,38,南山区正云路马家龙街心公园商业街,22
755079120,https://img.meituan.net/600.600/msmerchant/0ca21992db14d69e7ffca6da519985d82841208.jpg,汕头潮德阿水牛肉直营店（南头街店）,3.7,9,南山区南山区南头街100-4号旺海怡苑28号铺,72
1889907408,http://p0.meituan.net/xianfu/b7bede5423792b4131c1a77699d3cd9844899.jpg@watermark=0@600w_600h_1l,满记甜品（欢乐颂店）,3.7,1,南山区南新路3030号欢乐颂一楼,32
169782627,https://img.meituan.net/600.600/msmerchant/89476e0b9b4dd7dd92365d9d79dc7b65975970.jpg,魔锅坊麻辣香锅（桃园店）,3.6,165,南山区桃园路86号常兴天虹（招商银行旁）,79
76919520,http://p1.meituan.net/600.600/bbia/a912aed65bb3e76885d2e3b00c4c983e846431.jpg,汉拿山（深圳欢乐颂店）,3.5,3610,南山区南新路3030号欢乐颂购物中心四层412号商铺,89
157379285,http://p0.meituan.net/600.600/mogu/94e8883c14c47d3ee3b0c9fe0a88e0f534917.jpg,大汉堡（南山店）,3.5,425,南山区南头街道头城社区南山大道3055号,18
1781373,http://p0.meituan.net/600.600/scarlett/21e4fba8a8cbe0fb73f8a2930e73875562264.jpg,禾绿回转寿司（星海名城店）,3.5,676,南山区深南大道与前海路交汇处振业国际商务中心深圳天虹商场4层,91
184039658,https://img.meituan.net/600.600/msmerchant/de963294bf6a2430f251f6e6a8dce83932055.jpg,老佛爷炭火蛙锅（南头店）,3.5,198,南山区金鸡路1号田厦翡翠明珠1楼（同仁四季旁）,77
591332,http://p1.meituan.net/600.600/deal/f3bf29c353c663a14218ff92e8a779a8287778.jpg,老乡村湖湘农家大碗菜（南新店）,3.5,1276,南山区南口街13号1-2楼,46
192557417,https://img.meituan.net/600.600/msmerchant/9f47969c9e8f906a8fbd51a7fcbd171a64841.jpg,庞派牛肉粿（南新路店）,3.4,81,南山区南头街道田厦社区商业大厦第一层A-D轴线南新路3014、3018（南贸市场公交站）,21
118639705,http://p1.meituan.net/600.600/mogu/1ed1ce97c48894128c6768903b39ed4c478003.jpg,潮式美食砂锅粥,3.5,99,南山区金鸡路21号商铺（欢乐颂附近）,88
159786847,https://img.meituan.net/600.600/msmerchant/6815b3f8781990ce2defcfbe669dd174400797.jpg,新草原情,3.5,72,南山区玉泉路89号五栋一楼、二楼（毅哲大厦对面）,81
195169263,https://img.meituan.net/600.600/msmerchant/5e3e9eecc79da1713221dedd079a6116240619.jpg,盛熠鸿鲽鱼头小串铺,3.5,1,南山区南头街283号,87
165791269,https://img.meituan.net/600.600/msmerchant/30bcb2ad153657a5af6f45c0279ec398119629.jpg,苏晓玥鸭血粉丝（前海天虹店）,3.5,5,南山区前海路西南侧星海名城七期天虹商场负1楼B001室,21
194802844,https://img.meituan.net/600.600/msmerchant/2629cfd0aff308a3e6d90cf7c2f4161c220808.jpg,壹只牛•牛肉粿条汤（南山桃园店）,3.5,3,南山区南山区南头街道田厦社区南贸中心101,26
193169766,https://img.meituan.net/600.600/msmerchant/381cb8615e3fc973bb7919490572aa0f1824777.jpg,Common coffee,3.5,5,南山区深南大道12069号亚朵酒店大堂常见咖啡,27
167019911,https://img.meituan.net/600.600/msmerchant/c84ef5f7761777261a03dd11a297fa30405323.jpg,相聚潇湘土菜馆,3.5,3,南山区泉园路17号，嘉庭苑小区对面,51
170237573,https://img.meituan.net/600.600/msmerchant/bde3b4e7d60932de2107be4b0aef9b57190147.jpg,虾吻小龙虾香辣蟹烧烤牛蛙（南新路店）,3.5,7,南山区南头街道南新路3151号商铺,109
164721132,https://img.meituan.net/600.600/msmerchant/334a6f4d591f9b6f32789b35929fa594288583.jpg,星朵朵蛋糕西点工作室,3.5,3,南山区前海路海岸时代公寓东座2520,0
159056328,http://p0.meituan.net/600.600/bbia/b1923cf6da02566c3303d97ff19ad014369113.jpg,窑鸡王（欢乐颂店）,3.5,5,南山区南头街道关口路71号,80
194644808,https://img.meituan.net/600.600/msmerchant/110240b7dd35b27eb8f28afb95f68ffe1895994.jpg,爱尚低卡沙拉,3.5,4,南山区南头街道红花园社区关口正街169号1956数字文化创意园8栋102,38
177519485,http://p0.meituan.net/600.600/mogu/0920c3ce03cef3aa75063bd5fb4f043a70621.jpg,半日闲会所,3.5,2,南山区南山大道3168号二楼202-212,68
165551632,http://p0.meituan.net/600.600/mogu/5959329f17c02988230b3c94f14637b380786.jpg,80后,3.5,36,南山区南头街道星海名城前星路26号,20
194454418,https://img.meituan.net/600.600/msmerchant/2629cfd0aff308a3e6d90cf7c2f4161c220808.jpg,壹只牛•牛肉粿条汤（南山红花园店）,3.5,1,南山区深圳市南山区南头街道红花园社区关口正街169号1956数字文化创意园8栋104,28
164668140,http://p0.meituan.net/600.600/mogu/d23fe56c8b7bfaa73a2f997307be4d4f38202.jpg,北环北烧烤吧,3.5,2,南山区南头街道北环大道10014号厂区原保安室南边店面102室（神彩彩联物流中心）,49
158759912,http://p0.meituan.net/600.600/deal/7a8d0360ff90ded15e7207c1b8ccec0736157.jpg,阳江餐厅（大新店）,3.5,5,南山区桃园西路前海金岸广场,79
195990180,https://img.meituan.net/600.600/msmerchant/c7cf46e9e6db42633ceb9cfbc7d67c2041563.jpg,谷芋（大新店）,3.5,3,南山区南头街道前海路东一甲海边新村商业街12号铺,15
177996572,https://img.meituan.net/600.600/msmerchant/87ec3e77bb2eaee7c3a12d52a802b62a125842.jpg,杜朵花园蛋糕生活,3.5,3,南山区南头街道海岸时代公寓裙楼102,181
1894353236,https://img.meituan.net/600.600/msmerchant/46467875b987880b512e2b1a7944622730032.jpg,1柠1柠檬茶（大新店）,4,5,南山区前海路3168-8号大新前海商业中心157,15
192150844,https://img.meituan.net/600.600/msmerchant/af8a2ec385f51ef9fb55403478b63628453664.jpg,万得福食谱料理W KITCHEN（1956创意园分店）,3.5,4,南山区关口路1956创意园10栋107,28
193731066,https://img.meituan.net/600.600/msmerchant/f86640011b4b3752add69b71f6202cee91076.jpg,烤拉烧烤1956,3.5,4,南山区一甲东街关口正街101-1号,60
1845625978,https://img.meituan.net/600.600/msmerchant/0ef6d1398b5b45867f4cb464fa235b15108862.jpg,湛江王朝烤蚝吧（南头分店）,3.5,4,南山区南山区前海路南头街1956数字文化创意园4栋104号,79
850107874,https://img.meituan.net/600.600/msmerchant/4704ef7be6f838d59e8e4703f0c9c64a101022.jpg,FM解压桌游餐吧,3.5,0,南山区南头街道红花园社区关口正街169号1956数字文化创意园3栋601,114
165130603,https://img.meituan.net/600.600/msmerchant/2eaa05efa4bdbb622a7a1d276246ea1d731954.jpg,红荔村肠粉（常兴店）,3.5,0,南山区桃园路常兴时代广场底商,22
92807,https://img.meituan.net/600.600/msmerchant/f1ae9eb7b822a38a97a22dfe6e20c12080900.jpg,佳泰砂锅粥（马家龙店）,3.4,970,南山区玉泉路与艺园路交汇处（满家福百货，国税对面）,58
1780873,http://p1.meituan.net/600.600/bbia/56786faf6bf0104cf72c6cb35ec7e658201314.jpg,茅草屋烧烤（南头店）,3.4,157,南山区南头街丽乐美居A栋104室,57
179480980,https://img.meituan.net/600.600/msmerchant/f706be3e22f6571b8f3725690ebd348934936.jpg,一芳台灣水果茶（南头店）,3.4,21,南山区南头街道常兴路154号（桃园地铁站B出口320米，常兴天虹与欢乐颂之间）,16
168902475,http://p1.meituan.net/600.600/mogu/fca41acaf1f618c7c063b4acff7eaf9496663.jpg,锦李家长沙米粉（南山前海天虹店）,3.5,9,南山区前海路星海名城七期地下一层03号-002号铺,22
195140426,https://img.meituan.net/600.600/msmerchant/629e69c53b044cba251dca85f3d5310a160815.jpg,子非鱼石锅咕噜鱼（南山旗舰店）,3.3,59,南山区南新路3030号欢乐颂负一楼A001商铺（华润万家收银台对面）,59
194698373,http://qcloud.dpfile.com/pc/4cceXlnnCHKBW-pK6a5_sDCwrBWNx3tFHACSWb7DfRpwURlqfobTFCehuO-xFqZUmXKqvF8xz-Pgbz9r8ffpSA.jpg,鹅熹新澄海卤鹅饭店（星海名城店）,3.4,41,南山区宝安大道星海名城,29
41977659,http://p0.meituan.net/600.600/mogu/885e9a74fe370ed4511872dd4d090529300312.jpg,汉釜宫韩式自助烤肉（大新店）,3.2,4940,南山区桃园路与前海路交叉口大新地铁A出口二楼,51
192638214,https://img.meituan.net/600.600/msmerchant/3e3fbde108215c7b986cdc344b0662cc94226.jpg,鹅熹新澄海卤鹅饭店（南头店）,3.2,92,南山区常兴路171号,31
187245810,https://img.meituan.net/600.600/msmerchant/b35acf36d8c742d4385ce5d2bbd9e48a18978.jpg,拾贝乐卜卜贝（南头店）,3,99,南山区南头街旺海怡苑100-1号铺,49
169961611,http://p1.meituan.net/600.600/waimaipoi/616e9795a6d98a432bf7bbac1747271c65365.jpg,百姓砂锅土豆粉（艺园路店）,3,5,南山区艺园路荔园新村115号11栋1楼,15
158467407,http://p1.meituan.net/600.600/deal/da3c9fc561b00097eb89537ea70614b994426.jpg,深韩料理（南头店）,3,1,南山区南头古城南头中学旁文化街4号,15
161902447,http://p0.meituan.net/600.600/bbia/5c3381fff1662d4ed3ca0e9b4ab062a7460611.jpg,蟹庄缘阳澄湖大闸蟹（南山店）,0,0,南山区南山大道3098号（山海家园底商）,0
